experiment,questions_file,model_id,query_prompt,answer_prompt,judge_prompt,question,faithfulness_score,answer_relevancy_score,contextual_relevancy_score,contextual_recall_score,contextual_precision_score,num_context_chunks
engineer_public_q_default_a_full_cot_j_category,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,full_cot,category,How is the weather?,1.0,0.5,0.0,0.5,0.8412257495590829,10
engineer_public_q_default_a_full_cot_j_category,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,full_cot,category,What are the best new graphic cards that you are offering?,1.0,0.75,0.0,0.5,0.2,10
engineer_public_q_default_a_full_cot_j_category,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,full_cot,category,What are the legal criteria for 3rd party software?,1.0,1.0,0.5277777777777778,1.0,0.0,10
engineer_public_q_default_a_full_cot_j_category,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,full_cot,category,Which programming languages do we use?,0.7142857142857143,0.9230769230769231,0.2978723404255319,0.0,0.9861111111111112,10
engineer_public_q_default_a_full_cot_j_category,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,full_cot,category,What are the central frameworks?,0.875,1.0,0.3333333333333333,0.0,1.0,10
engineer_public_q_default_a_full_cot_j_category,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,full_cot,category,What are internal and external audits and how do they differ?,0.0,0.8461538461538461,0.3055555555555556,0.75,0.0,10
engineer_public_q_default_a_full_cot_j_category,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,full_cot,category,Which different optimizers are offered by virtualQ and what do they do?,1.0,1.0,0.13793103448275862,0.42857142857142855,0.0,10
engineer_public_q_default_a_full_cot_j_category,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,full_cot,category,How is the weather?,1.0,1.0,0.0,0.0,0.0,10
engineer_public_q_default_a_full_cot_j_category,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,default,full_cot,category,What are the best new graphic cards that you are offering?,1.0,0.5555555555555556,0.0,0.5,0.24074074074074073,10
engineer_public_q_default_a_full_cot_j_category,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,full_cot,category,What are the legal criteria for 3rd party software?,1.0,0.8823529411764706,0.4594594594594595,1.0,0.0,10
engineer_public_q_default_a_full_cot_j_category,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,full_cot,category,Which programming languages do we use?,1.0,1.0,0.2,0.0,1.0,10
engineer_public_q_default_a_full_cot_j_category,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,full_cot,category,What are the central frameworks?,0.25,1.0,0.2972972972972973,0.0,0.9415178571428571,10
engineer_public_q_default_a_full_cot_j_category,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,full_cot,category,What are internal and external audits and how do they differ?,0.0,0.0,0.375,0.75,0.7878306878306877,10
engineer_public_q_default_a_full_cot_j_category,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,full_cot,category,Which different optimizers are offered by virtualQ and what do they do?,1.0,1.0,0.13333333333333333,1.0,0.6,10
engineer_public_q_default_a_full_cot_j_category,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,full_cot,category,How is the weather?,1.0,1.0,0.0,0.5,0.8106150793650793,10
engineer_public_q_default_a_full_cot_j_category,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,default,full_cot,category,What are the best new graphic cards that you are offering?,1.0,0.8333333333333334,0.0,0.5,0.29583333333333334,10
engineer_public_q_diverse_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,default,What are the legal criteria for 3rd party software?,1.0,1.0,0.46875,0.0,0.0,10
engineer_public_q_diverse_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,default,Which programming languages do we use?,1.0,0.8,0.23404255319148937,0.0,0.6666666666666666,10
engineer_public_q_diverse_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,default,What are the central frameworks?,1.0,1.0,0.23076923076923078,0.0,0.4761904761904762,10
engineer_public_q_diverse_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,default,What are internal and external audits and how do they differ?,1.0,1.0,0.42857142857142855,0.75,0.810515873015873,10
engineer_public_q_diverse_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,default,Which different optimizers are offered by virtualQ and what do they do?,1.0,1.0,0.14285714285714285,0.0,0.0,10
engineer_public_q_diverse_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,default,How is the weather?,1.0,1.0,0.0,0.0,0.0,10
engineer_public_q_diverse_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,default,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,0.5,10
engineer_public_q_diverse_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,default,What are the legal criteria for 3rd party software?,1.0,1.0,0.4722222222222222,1.0,0.9467813051146384,10
engineer_public_q_diverse_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,default,Which programming languages do we use?,1.0,0.6,0.24444444444444444,0.0,0.0,10
engineer_public_q_diverse_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,default,What are the central frameworks?,1.0,1.0,0.34285714285714286,0.0,0.9214285714285715,10
engineer_public_q_diverse_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,default,What are internal and external audits and how do they differ?,0.5,1.0,0.26666666666666666,0.75,0.0,10
engineer_public_q_diverse_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,default,Which different optimizers are offered by virtualQ and what do they do?,1.0,1.0,0.36666666666666664,0.7142857142857143,0.75,10
engineer_public_q_diverse_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,default,How is the weather?,1.0,1.0,0.0,0.5,0.19642857142857142,10
engineer_public_q_diverse_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,default,What are the best new graphic cards that you are offering?,1.0,0.6666666666666666,0.0,0.5,0.0,10
engineer_public_q_diverse_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,default,What are the legal criteria for 3rd party software?,1.0,1.0,0.5,0.0,0.0,10
engineer_public_q_diverse_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,default,Which programming languages do we use?,1.0,0.8,0.2558139534883721,0.0,0.49583333333333335,10
engineer_public_q_diverse_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,default,What are the central frameworks?,1.0,1.0,0.3783783783783784,0.0,0.9444444444444445,10
engineer_public_q_diverse_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,default,What are internal and external audits and how do they differ?,1.0,1.0,0.28125,0.75,0.7916666666666666,10
engineer_public_q_diverse_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,default,Which different optimizers are offered by virtualQ and what do they do?,1.0,1.0,0.39473684210526316,1.0,0.0,10
engineer_public_q_diverse_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,default,How is the weather?,0.6666666666666666,1.0,0.0,0.5,1.0,10
engineer_public_q_diverse_a_qa_terse_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,default,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,1.0,10
engineer_public_q_diverse_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,lenient,What are the legal criteria for 3rd party software?,1.0,0.7142857142857143,0.46875,0.0,0.0,10
engineer_public_q_diverse_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,lenient,Which programming languages do we use?,1.0,1.0,0.14285714285714285,0.0,0.6,10
engineer_public_q_diverse_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,lenient,What are the central frameworks?,1.0,1.0,0.35294117647058826,0.0,0.0,10
engineer_public_q_diverse_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,lenient,What are internal and external audits and how do they differ?,1.0,1.0,0.3448275862068966,0.75,0.7916666666666666,10
engineer_public_q_diverse_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,lenient,Which different optimizers are offered by virtualQ and what do they do?,1.0,1.0,0.1724137931034483,0.7142857142857143,0.6,10
engineer_public_q_diverse_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,lenient,How is the weather?,1.0,1.0,0.0,0.0,0.0,10
engineer_public_q_diverse_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,lenient,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,0.5,10
engineer_public_q_diverse_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,lenient,What are the legal criteria for 3rd party software?,1.0,1.0,0.5294117647058824,1.0,0.0,10
engineer_public_q_diverse_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,lenient,Which programming languages do we use?,1.0,0.6,0.21739130434782608,0.0,0.9067956349206348,10
engineer_public_q_diverse_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,lenient,What are the central frameworks?,1.0,1.0,0.34285714285714286,0.0,1.0,10
engineer_public_q_diverse_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,lenient,What are internal and external audits and how do they differ?,0.6666666666666666,1.0,0.23333333333333334,0.5,0.7182539682539681,10
engineer_public_q_diverse_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,lenient,Which different optimizers are offered by virtualQ and what do they do?,1.0,0.3333333333333333,0.28125,0.0,0.9166666666666666,10
engineer_public_q_diverse_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,lenient,How is the weather?,1.0,0.6666666666666666,0.0,0.5,0.7545918367346939,10
engineer_public_q_diverse_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,lenient,What are the best new graphic cards that you are offering?,1.0,0.6666666666666666,0.0,0.5,1.0,10
engineer_public_q_diverse_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,lenient,What are the legal criteria for 3rd party software?,1.0,1.0,0.5,1.0,0.0,10
engineer_public_q_diverse_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,lenient,Which programming languages do we use?,1.0,1.0,0.30952380952380953,0.0,0.9415178571428571,10
engineer_public_q_diverse_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,lenient,What are the central frameworks?,0.0,1.0,0.38461538461538464,0.0,1.0,10
engineer_public_q_diverse_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,lenient,What are internal and external audits and how do they differ?,1.0,1.0,0.3333333333333333,0.75,0.8392857142857142,10
engineer_public_q_diverse_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,lenient,Which different optimizers are offered by virtualQ and what do they do?,1.0,0.5714285714285714,0.42105263157894735,0.0,0.0,10
engineer_public_q_diverse_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,lenient,How is the weather?,1.0,1.0,0.0,0.5,1.0,10
engineer_public_q_diverse_a_qa_terse_j_lenient,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,lenient,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.0,0.125,10
engineer_public_q_diverse_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,two_stage,What are the legal criteria for 3rd party software?,1.0,1.0,0.45161290322580644,0.0,0.0,10
engineer_public_q_diverse_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,two_stage,Which programming languages do we use?,1.0,1.0,0.12195121951219512,0.0,0.7,10
engineer_public_q_diverse_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,two_stage,What are the central frameworks?,1.0,0.8571428571428571,0.5526315789473685,0.0,1.0,10
engineer_public_q_diverse_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,two_stage,What are internal and external audits and how do they differ?,1.0,1.0,0.3103448275862069,0.75,0.8152777777777777,10
engineer_public_q_diverse_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,two_stage,Which different optimizers are offered by virtualQ and what do they do?,1.0,0.6666666666666666,0.3,0.8571428571428571,1.0,10
engineer_public_q_diverse_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,two_stage,How is the weather?,1.0,1.0,0.0,0.0,0.0,10
engineer_public_q_diverse_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,two_stage,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,1.0,10
engineer_public_q_diverse_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,two_stage,What are the legal criteria for 3rd party software?,1.0,1.0,0.4666666666666667,0.0,0.8011285011285012,15
engineer_public_q_diverse_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,two_stage,Which programming languages do we use?,1.0,1.0,0.2558139534883721,0.0,0.6428571428571428,10
engineer_public_q_diverse_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,two_stage,What are the central frameworks?,1.0,1.0,0.23853211009174313,0.0,0.0,30
engineer_public_q_diverse_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,two_stage,What are internal and external audits and how do they differ?,1.0,1.0,0.3125,0.75,0.8357142857142857,10
engineer_public_q_diverse_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,two_stage,Which different optimizers are offered by virtualQ and what do they do?,0.5,1.0,0.43243243243243246,0.0,0.6888888888888889,10
engineer_public_q_diverse_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,two_stage,How is the weather?,1.0,1.0,0.0,0.0,0.0,10
engineer_public_q_diverse_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,two_stage,What are the best new graphic cards that you are offering?,1.0,0.6666666666666666,0.0,0.5,0.2507936507936508,10
engineer_public_q_diverse_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,two_stage,What are the legal criteria for 3rd party software?,1.0,1.0,0.3333333333333333,0.0,0.7440476190476191,10
engineer_public_q_diverse_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,two_stage,Which programming languages do we use?,1.0,1.0,0.21875,0.0,0.5916666666666667,10
engineer_public_q_diverse_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,two_stage,What are the central frameworks?,1.0,1.0,0.20588235294117646,0.0,1.0,10
engineer_public_q_diverse_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,two_stage,What are internal and external audits and how do they differ?,1.0,1.0,0.39285714285714285,0.75,0.8928571428571428,10
engineer_public_q_diverse_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,two_stage,Which different optimizers are offered by virtualQ and what do they do?,1.0,1.0,0.24242424242424243,1.0,0.8928571428571428,10
engineer_public_q_diverse_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,two_stage,How is the weather?,1.0,1.0,0.0,0.0,0.0,10
engineer_public_q_diverse_a_qa_terse_j_two_stage,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,two_stage,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.0,1.0,10
engineer_public_q_diverse_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,category,What are the legal criteria for 3rd party software?,1.0,1.0,0.5333333333333333,0.0,0.0,10
engineer_public_q_diverse_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,category,Which programming languages do we use?,1.0,0.6666666666666666,,,,10
engineer_public_q_diverse_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,category,What are the central frameworks?,,,,,,10
engineer_public_q_diverse_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,category,What are internal and external audits and how do they differ?,,,,0.5,0.83015873015873,10
engineer_public_q_diverse_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,category,Which different optimizers are offered by virtualQ and what do they do?,1.0,0.6666666666666666,0.2903225806451613,1.0,1.0,10
engineer_public_q_diverse_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,category,How is the weather?,1.0,1.0,0.0,0.5,0.125,10
engineer_public_q_diverse_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,qa_terse,category,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,0.8333333333333334,10
engineer_public_q_diverse_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,category,What are the legal criteria for 3rd party software?,1.0,1.0,0.59375,1.0,0.0,10
engineer_public_q_diverse_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,category,Which programming languages do we use?,1.0,0.6,0.1794871794871795,0.0,0.6666666666666666,10
engineer_public_q_diverse_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,category,What are the central frameworks?,0.6666666666666666,1.0,0.17647058823529413,0.0,0.9159722222222222,10
engineer_public_q_diverse_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,category,What are internal and external audits and how do they differ?,1.0,0.6666666666666666,0.2903225806451613,0.75,0.9107142857142857,10
engineer_public_q_diverse_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,category,Which different optimizers are offered by virtualQ and what do they do?,1.0,1.0,0.21875,0.0,0.0,10
engineer_public_q_diverse_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,category,How is the weather?,1.0,1.0,0.0,0.5,1.0,10
engineer_public_q_diverse_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,qa_terse,category,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,0.7361111111111112,10
engineer_public_q_diverse_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,category,What are the legal criteria for 3rd party software?,1.0,1.0,0.6176470588235294,0.0,0.9888888888888889,10
engineer_public_q_diverse_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,category,Which programming languages do we use?,1.0,1.0,0.14285714285714285,0.0,0.7,10
engineer_public_q_diverse_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,category,What are the central frameworks?,0.5,0.3333333333333333,0.38235294117647056,0.0,0.959375,10
engineer_public_q_diverse_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,category,What are internal and external audits and how do they differ?,1.0,1.0,0.22857142857142856,0.75,0.8412698412698413,10
engineer_public_q_diverse_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,category,Which different optimizers are offered by virtualQ and what do they do?,1.0,0.8,0.22580645161290322,1.0,0.8055555555555555,10
engineer_public_q_diverse_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,category,How is the weather?,1.0,1.0,0.0,0.0,1.0,10
engineer_public_q_diverse_a_qa_terse_j_category,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,qa_terse,category,What are the best new graphic cards that you are offering?,1.0,1.0,0.0,0.5,0.5166666666666667,10
engineer_public_q_diverse_a_conversational_j_default,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,conversational,default,What are the legal criteria for 3rd party software?,0.0,0.875,0.5625,1.0,0.0,10
engineer_public_q_diverse_a_conversational_j_default,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,conversational,default,Which programming languages do we use?,1.0,0.8333333333333334,0.11904761904761904,0.0,0.75,10
engineer_public_q_diverse_a_conversational_j_default,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,conversational,default,What are the central frameworks?,0.8571428571428571,1.0,0.20588235294117646,0.0,0.9060405643738976,10
engineer_public_q_diverse_a_conversational_j_default,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,conversational,default,What are internal and external audits and how do they differ?,1.0,0.9375,0.30303030303030304,0.75,0.8523809523809524,10
engineer_public_q_diverse_a_conversational_j_default,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,conversational,default,Which different optimizers are offered by virtualQ and what do they do?,1.0,0.9333333333333333,0.17857142857142858,1.0,0.0,10
engineer_public_q_diverse_a_conversational_j_default,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,conversational,default,How is the weather?,1.0,0.6666666666666666,0.0,0.5,0.14285714285714285,10
engineer_public_q_diverse_a_conversational_j_default,src/evaluation/questions_short_public.csv,qwen.qwen3-235b-a22b-2507-v1:0,diverse,conversational,default,What are the best new graphic cards that you are offering?,1.0,0.6666666666666666,0.0,0.5,0.5,10
engineer_public_q_diverse_a_conversational_j_default,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,conversational,default,What are the legal criteria for 3rd party software?,1.0,0.8823529411764706,0.5,1.0,0.0,10
engineer_public_q_diverse_a_conversational_j_default,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,conversational,default,Which programming languages do we use?,1.0,0.75,0.3333333333333333,0.0,0.6428571428571428,10
engineer_public_q_diverse_a_conversational_j_default,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,conversational,default,What are the central frameworks?,1.0,0.7272727272727273,0.19444444444444445,0.0,0.4777777777777777,10
engineer_public_q_diverse_a_conversational_j_default,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,conversational,default,What are internal and external audits and how do they differ?,1.0,0.8947368421052632,0.25806451612903225,0.5,0.7361111111111112,10
engineer_public_q_diverse_a_conversational_j_default,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,conversational,default,Which different optimizers are offered by virtualQ and what do they do?,0.9,0.9,0.47058823529411764,0.0,0.7321428571428571,10
engineer_public_q_diverse_a_conversational_j_default,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,conversational,default,How is the weather?,1.0,0.7,0.0,0.0,0.0,10
engineer_public_q_diverse_a_conversational_j_default,src/evaluation/questions_short_public.csv,eu.amazon.nova-lite-v1:0,diverse,conversational,default,What are the best new graphic cards that you are offering?,1.0,0.6,0.0,0.5,0.2777777777777778,10
engineer_public_q_diverse_a_conversational_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,conversational,default,What are the legal criteria for 3rd party software?,0.0,1.0,0.38028169014084506,1.0,0.0,23
engineer_public_q_diverse_a_conversational_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,conversational,default,Which programming languages do we use?,1.0,0.8181818181818182,0.11363636363636363,0.0,0.0,10
engineer_public_q_diverse_a_conversational_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,conversational,default,What are the central frameworks?,0.8333333333333334,0.6153846153846154,0.29411764705882354,0.0,0.3333333333333333,10
engineer_public_q_diverse_a_conversational_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,conversational,default,What are internal and external audits and how do they differ?,0.0,0.0,0.25806451612903225,0.75,0.8412698412698413,10
engineer_public_q_diverse_a_conversational_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,conversational,default,Which different optimizers are offered by virtualQ and what do they do?,1.0,1.0,0.3333333333333333,0.0,1.0,10
engineer_public_q_diverse_a_conversational_j_default,src/evaluation/questions_short_public.csv,openai.gpt-oss-120b-1:0,diverse,conversational,default,How is the weather?,1.0,0.8,0.0,0.0,0.0,10
