experiment,questions_file,model_id,query_prompt,answer_prompt,judge_prompt,top_k,temperature,context_limit,question,faithfulness_score,answer_relevancy_score,contextual_relevancy_score,contextual_recall_score,contextual_precision_score,num_context_chunks,gate_confident,gate_num_chunks,gate_num_unique_chunks,gate_total_chars,gate_top1_relevance,gate_avg_top3_relevance,domain_in_domain,domain_score,domain_rationale,rejected_domain,abstained,expected_answer
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl5_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-pro-v1:0,default,qa_terse,none,15,0.7,5,Which frameworks are used in our system?,1.0,1.0,0.34285714285714286,1.0,0.5932539682539683,10,True,10,10,4537,-0.3980953097343445,-0.9468148152033488,,,,False,False,The system uses Ruby on Rails as its primary backend framework and React with Redux for the frontend. Rails handles data processing storage and API or UI interactions while React provides the component-based UI structure and Redux manages centralized application state.
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl5_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-pro-v1:0,default,qa_terse,none,15,0.7,5,"What are internal and external audits, and how do they differ?",1.0,0.5,0.25,1.0,0.9861111111111112,10,True,10,10,4527,-0.18079909682273865,-1.946027547121048,,,,False,False,Internal audits are the code evaluations we do ourselves. On a small scale these are reviews of our engineers of every code change but we have also reouccuring arichtecture and security meetings. External audits are done by partner companies and software tools veryfying the virtualQ system for example by penetration testing.
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl5_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-pro-v1:0,default,qa_terse,none,15,0.7,5,How do you ensure that all deployments meet the highest quality standards?,1.0,0.6,0.4146341463414634,1.0,0.611111111111111,10,False,10,10,8443,-2.7819809913635254,-4.5182318687438965,,,,False,True,"Builds and deployments follow an automated CI/CD pipeline. New features are implemented in feature branches and must be approved by another team member via pull requests before being merged into the main codebase. The complete test suite is run during the build process, and a failed test stops the pipeline."
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl5_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-pro-v1:0,default,qa_terse,none,15,0.7,5,To what extent do you use Mobile Device Management?,1.0,1.0,0.40540540540540543,1.0,0.8722222222222221,10,False,10,10,8201,-0.8817643523216248,-2.9405263861020408,,,,False,True,"Mobile Device Management is used to secure all employee devices by enforcing mandatory standards such as strong passwords, full disk encryption, remote lock and wipe functions, automatic registration, and ongoing compliance monitoring. This ensures that virtualQ’s physical IT infrastructure—which is essentially limited to laptops, monitors, and mobile phones—is secure."
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl5_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-pro-v1:0,default,qa_terse,none,15,0.7,5,What are the benefits of Call Preparation?,1.0,1.0,0.41025641025641024,1.0,0.0,10,True,10,10,4218,1.2936480045318604,-0.019680241743723553,,,,False,False,Agents can find out what the caller wants even before the callback. This leads to shorter calls since information can be gathered in advance and to significantly increased caller satisfaction since the agent acts competently and is well-prepared.
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl5_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-pro-v1:0,default,qa_terse,none,15,0.7,5,How many minutes are included in the M package of Call Preparation?,1.0,1.0,0.0,1.0,0.25,10,True,10,10,14036,1.0268141031265259,-1.9826616843541462,,,,False,False,"The Call Preparation M package includes 20,000 calls."
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl5_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-pro-v1:0,default,qa_terse,none,15,0.7,5,What issues does the Appointment Bot have?,1.0,1.0,0.18518518518518517,1.0,1.0,10,True,10,10,18293,2.4088237285614014,0.13760634263356528,,,,False,False,"The Appointment Bot has many “not understood” cases due to confusing user input, and the bot sometimes interrupts itself. Additionally, appointments are only available in 30-minute increments."
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl5_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-pro-v1:0,default,qa_terse,none,15,0.7,5,"What license does Ruby on Rails have?""",1.0,0.5,0.029411764705882353,1.0,1.0,10,False,10,10,4225,-4.396640777587891,-5.112776915232341,,,,False,True,"""Ruby on Rails is provided under MIT License"""
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,none,15,0.7,10,What are the legal criteria for third-party software?,1.0,1.0,0.5555555555555556,0.6666666666666666,1.0,10,True,10,10,4661,5.544175624847412,1.061870813369751,,,,False,False,"virtualQ evaluates third-party software based on strict legal and compliance requirements, with a focus on GDPR-compliant data protection policies and license compatibility. All licenses—particularly open-source ones—must permit unrestricted commercial use and must not jeopardize virtualQ’s intellectual property rights. Tools are tested for long-term support and security (through audits such as Snyk) and must avoid outdated or high-risk components."
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,none,15,0.7,10,Which programming languages do we use?,1.0,1.0,0.12195121951219512,1.0,0.25,10,True,10,10,4575,0.01732134073972702,-1.0163912003238995,,,,False,False,The virtualQ system is built using a diverse technology stack with Ruby(43%) making up the largest portion of the codebase followed by HTML/JavaScript(24%) Python(11%) .NET/C#(9%) and Elixir(7%). The remaining share consists of other technologies such as Terraform templates.
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,none,15,0.7,10,Which frameworks are used in our system?,1.0,1.0,0.3888888888888889,1.0,0.7753968253968253,10,True,10,10,4537,-0.3980953097343445,-0.9468148152033488,,,,False,False,The system uses Ruby on Rails as its primary backend framework and React with Redux for the frontend. Rails handles data processing storage and API or UI interactions while React provides the component-based UI structure and Redux manages centralized application state.
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,none,15,0.7,10,"What are internal and external audits, and how do they differ?",1.0,0.9,0.3,1.0,0.9861111111111112,10,True,10,10,4527,-0.18079909682273865,-1.946027547121048,,,,False,False,Internal audits are the code evaluations we do ourselves. On a small scale these are reviews of our engineers of every code change but we have also reouccuring arichtecture and security meetings. External audits are done by partner companies and software tools veryfying the virtualQ system for example by penetration testing.
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,none,15,0.7,10,How do you ensure that all deployments meet the highest quality standards?,1.0,1.0,0.6216216216216216,0.6666666666666666,0.0,10,False,10,10,8443,-2.7819809913635254,-4.5182318687438965,,,,False,True,"Builds and deployments follow an automated CI/CD pipeline. New features are implemented in feature branches and must be approved by another team member via pull requests before being merged into the main codebase. The complete test suite is run during the build process, and a failed test stops the pipeline."
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,none,15,0.7,10,To what extent do you use Mobile Device Management?,1.0,1.0,0.4444444444444444,1.0,0.86,10,False,10,10,8201,-0.8817643523216248,-2.9405263861020408,,,,False,True,"Mobile Device Management is used to secure all employee devices by enforcing mandatory standards such as strong passwords, full disk encryption, remote lock and wipe functions, automatic registration, and ongoing compliance monitoring. This ensures that virtualQ’s physical IT infrastructure—which is essentially limited to laptops, monitors, and mobile phones—is secure."
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,none,15,0.7,10,What are the benefits of Call Preparation?,1.0,1.0,0.2857142857142857,1.0,0.0,10,True,10,10,4218,1.2936480045318604,-0.019680241743723553,,,,False,False,Agents can find out what the caller wants even before the callback. This leads to shorter calls since information can be gathered in advance and to significantly increased caller satisfaction since the agent acts competently and is well-prepared.
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,none,15,0.7,10,How many minutes are included in the M package of Call Preparation?,1.0,1.0,0.0,1.0,0.25,10,True,10,10,14036,1.0268141031265259,-1.9826616843541462,,,,False,False,"The Call Preparation M package includes 20,000 calls."
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,none,15,0.7,10,What issues does the Appointment Bot have?,1.0,1.0,0.22641509433962265,1.0,1.0,10,True,10,10,18293,2.4088237285614014,0.13760634263356528,,,,False,False,"The Appointment Bot has many “not understood” cases due to confusing user input, and the bot sometimes interrupts itself. Additionally, appointments are only available in 30-minute increments."
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,qa_terse,none,15,0.7,10,"What license does Ruby on Rails have?""",1.0,0.6,0.02857142857142857,1.0,1.0,10,False,10,10,4225,-4.396640777587891,-5.112776915232341,,,,False,True,"""Ruby on Rails is provided under MIT License"""
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,none,15,0.7,10,What are the legal criteria for third-party software?,1.0,0.6666666666666666,0.5,1.0,0.7287037037037036,10,True,10,10,4661,5.544175624847412,1.061870813369751,,,,False,False,"virtualQ evaluates third-party software based on strict legal and compliance requirements, with a focus on GDPR-compliant data protection policies and license compatibility. All licenses—particularly open-source ones—must permit unrestricted commercial use and must not jeopardize virtualQ’s intellectual property rights. Tools are tested for long-term support and security (through audits such as Snyk) and must avoid outdated or high-risk components."
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,none,15,0.7,10,Which programming languages do we use?,1.0,1.0,0.10256410256410256,1.0,0.38888888888888884,10,True,10,10,4575,0.01732134073972702,-1.0163912003238995,,,,False,False,The virtualQ system is built using a diverse technology stack with Ruby(43%) making up the largest portion of the codebase followed by HTML/JavaScript(24%) Python(11%) .NET/C#(9%) and Elixir(7%). The remaining share consists of other technologies such as Terraform templates.
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,none,15,0.7,10,Which frameworks are used in our system?,1.0,1.0,0.37142857142857144,1.0,0.7753968253968253,10,True,10,10,4537,-0.3980953097343445,-0.9468148152033488,,,,False,False,The system uses Ruby on Rails as its primary backend framework and React with Redux for the frontend. Rails handles data processing storage and API or UI interactions while React provides the component-based UI structure and Redux manages centralized application state.
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,none,15,0.7,10,"What are internal and external audits, and how do they differ?",1.0,1.0,0.4074074074074074,1.0,0.9861111111111112,10,True,10,10,4527,-0.18079909682273865,-1.946027547121048,,,,False,False,Internal audits are the code evaluations we do ourselves. On a small scale these are reviews of our engineers of every code change but we have also reouccuring arichtecture and security meetings. External audits are done by partner companies and software tools veryfying the virtualQ system for example by penetration testing.
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,none,15,0.7,10,How do you ensure that all deployments meet the highest quality standards?,1.0,0.875,0.5294117647058824,0.6666666666666666,0.0,10,False,10,10,8443,-2.7819809913635254,-4.5182318687438965,,,,False,True,"Builds and deployments follow an automated CI/CD pipeline. New features are implemented in feature branches and must be approved by another team member via pull requests before being merged into the main codebase. The complete test suite is run during the build process, and a failed test stops the pipeline."
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,none,15,0.7,10,To what extent do you use Mobile Device Management?,1.0,1.0,0.5333333333333333,1.0,0.86,10,False,10,10,8201,-0.8817643523216248,-2.9405263861020408,,,,False,True,"Mobile Device Management is used to secure all employee devices by enforcing mandatory standards such as strong passwords, full disk encryption, remote lock and wipe functions, automatic registration, and ongoing compliance monitoring. This ensures that virtualQ’s physical IT infrastructure—which is essentially limited to laptops, monitors, and mobile phones—is secure."
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,none,15,0.7,10,What are the benefits of Call Preparation?,0.6666666666666666,1.0,0.25,1.0,0.0,10,True,10,10,4218,1.2936480045318604,-0.019680241743723553,,,,False,False,Agents can find out what the caller wants even before the callback. This leads to shorter calls since information can be gathered in advance and to significantly increased caller satisfaction since the agent acts competently and is well-prepared.
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,none,15,0.7,10,How many minutes are included in the M package of Call Preparation?,1.0,1.0,0.0,1.0,0.75,10,True,10,10,14036,1.0268141031265259,-1.9826616843541462,,,,False,False,"The Call Preparation M package includes 20,000 calls."
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,none,15,0.7,10,What issues does the Appointment Bot have?,1.0,1.0,0.2909090909090909,1.0,0.625,10,True,10,10,18293,2.4088237285614014,0.13760634263356528,,,,False,False,"The Appointment Bot has many “not understood” cases due to confusing user input, and the bot sometimes interrupts itself. Additionally, appointments are only available in 30-minute increments."
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,qa_terse,none,15,0.7,10,"What license does Ruby on Rails have?""",1.0,0.5,0.03571428571428571,1.0,0.6666666666666666,10,False,10,10,4225,-4.396640777587891,-5.112776915232341,,,,False,True,"""Ruby on Rails is provided under MIT License"""
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-pro-v1:0,default,qa_terse,none,15,0.7,10,What are the legal criteria for third-party software?,1.0,1.0,0.6296296296296297,0.0,0.7823412698412698,10,True,10,10,4661,5.544175624847412,1.061870813369751,,,,False,False,"virtualQ evaluates third-party software based on strict legal and compliance requirements, with a focus on GDPR-compliant data protection policies and license compatibility. All licenses—particularly open-source ones—must permit unrestricted commercial use and must not jeopardize virtualQ’s intellectual property rights. Tools are tested for long-term support and security (through audits such as Snyk) and must avoid outdated or high-risk components."
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-pro-v1:0,default,qa_terse,none,15,0.7,10,Which programming languages do we use?,1.0,1.0,0.2222222222222222,1.0,0.7152777777777777,10,True,10,10,4575,0.01732134073972702,-1.0163912003238995,,,,False,False,The virtualQ system is built using a diverse technology stack with Ruby(43%) making up the largest portion of the codebase followed by HTML/JavaScript(24%) Python(11%) .NET/C#(9%) and Elixir(7%). The remaining share consists of other technologies such as Terraform templates.
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-pro-v1:0,default,qa_terse,none,15,0.7,10,Which frameworks are used in our system?,1.0,1.0,0.4117647058823529,1.0,0.7753968253968253,10,True,10,10,4537,-0.3980953097343445,-0.9468148152033488,,,,False,False,The system uses Ruby on Rails as its primary backend framework and React with Redux for the frontend. Rails handles data processing storage and API or UI interactions while React provides the component-based UI structure and Redux manages centralized application state.
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-pro-v1:0,default,qa_terse,none,15,0.7,10,"What are internal and external audits, and how do they differ?",1.0,1.0,0.28125,1.0,0.9861111111111112,10,True,10,10,4527,-0.18079909682273865,-1.946027547121048,,,,False,False,Internal audits are the code evaluations we do ourselves. On a small scale these are reviews of our engineers of every code change but we have also reouccuring arichtecture and security meetings. External audits are done by partner companies and software tools veryfying the virtualQ system for example by penetration testing.
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-pro-v1:0,default,qa_terse,none,15,0.7,10,How do you ensure that all deployments meet the highest quality standards?,1.0,0.75,0.5277777777777778,1.0,0.0,10,False,10,10,8443,-2.7819809913635254,-4.5182318687438965,,,,False,True,"Builds and deployments follow an automated CI/CD pipeline. New features are implemented in feature branches and must be approved by another team member via pull requests before being merged into the main codebase. The complete test suite is run during the build process, and a failed test stops the pipeline."
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-pro-v1:0,default,qa_terse,none,15,0.7,10,To what extent do you use Mobile Device Management?,1.0,1.0,0.3902439024390244,1.0,0.9266666666666665,10,False,10,10,8201,-0.8817643523216248,-2.9405263861020408,,,,False,True,"Mobile Device Management is used to secure all employee devices by enforcing mandatory standards such as strong passwords, full disk encryption, remote lock and wipe functions, automatic registration, and ongoing compliance monitoring. This ensures that virtualQ’s physical IT infrastructure—which is essentially limited to laptops, monitors, and mobile phones—is secure."
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-pro-v1:0,default,qa_terse,none,15,0.7,10,What are the benefits of Call Preparation?,1.0,0.8,0.23684210526315788,1.0,0.0,10,True,10,10,4218,1.2936480045318604,-0.019680241743723553,,,,False,False,Agents can find out what the caller wants even before the callback. This leads to shorter calls since information can be gathered in advance and to significantly increased caller satisfaction since the agent acts competently and is well-prepared.
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-pro-v1:0,default,qa_terse,none,15,0.7,10,How many minutes are included in the M package of Call Preparation?,1.0,1.0,0.0,1.0,0.2,10,True,10,10,14036,1.0268141031265259,-1.9826616843541462,,,,False,False,"The Call Preparation M package includes 20,000 calls."
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-pro-v1:0,default,qa_terse,none,15,0.7,10,What issues does the Appointment Bot have?,1.0,1.0,0.2711864406779661,1.0,1.0,10,True,10,10,18293,2.4088237285614014,0.13760634263356528,,,,False,False,"The Appointment Bot has many “not understood” cases due to confusing user input, and the bot sometimes interrupts itself. Additionally, appointments are only available in 30-minute increments."
public_confidential_q_default_a_qa_terse_j_none_k15_t0.7_cl10_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-pro-v1:0,default,qa_terse,none,15,0.7,10,"What license does Ruby on Rails have?""",1.0,0.5,0.030303030303030304,1.0,1.0,10,False,10,10,4225,-4.396640777587891,-5.112776915232341,,,,False,True,"""Ruby on Rails is provided under MIT License"""
public_confidential_q_default_a_instruction_block_j_none_k15_t0.0_cl3_rn10,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,instruction_block,none,15,0.0,3,What are the legal criteria for third-party software?,1.0,1.0,0.48,1.0,0.0,10,True,10,10,4661,5.544175624847412,1.061870813369751,,,,False,False,"virtualQ evaluates third-party software based on strict legal and compliance requirements, with a focus on GDPR-compliant data protection policies and license compatibility. All licenses—particularly open-source ones—must permit unrestricted commercial use and must not jeopardize virtualQ’s intellectual property rights. Tools are tested for long-term support and security (through audits such as Snyk) and must avoid outdated or high-risk components."
public_confidential_q_default_a_instruction_block_j_none_k15_t0.0_cl3_rn10,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,instruction_block,none,15,0.0,3,Which programming languages do we use?,1.0,1.0,0.11428571428571428,1.0,0.38888888888888884,10,True,10,10,4575,0.01732134073972702,-1.0163912003238995,,,,False,False,The virtualQ system is built using a diverse technology stack with Ruby(43%) making up the largest portion of the codebase followed by HTML/JavaScript(24%) Python(11%) .NET/C#(9%) and Elixir(7%). The remaining share consists of other technologies such as Terraform templates.
public_confidential_q_default_a_instruction_block_j_none_k15_t0.0_cl3_rn10,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,instruction_block,none,15,0.0,3,Which frameworks are used in our system?,1.0,0.6666666666666666,0.35294117647058826,1.0,0.5932539682539683,10,True,10,10,4537,-0.3980953097343445,-0.9468148152033488,,,,False,False,The system uses Ruby on Rails as its primary backend framework and React with Redux for the frontend. Rails handles data processing storage and API or UI interactions while React provides the component-based UI structure and Redux manages centralized application state.
public_confidential_q_default_a_instruction_block_j_none_k15_t0.0_cl3_rn10,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,instruction_block,none,15,0.0,3,"What are internal and external audits, and how do they differ?",1.0,1.0,0.2647058823529412,1.0,0.9861111111111112,10,True,10,10,4527,-0.18079909682273865,-1.946027547121048,,,,False,False,Internal audits are the code evaluations we do ourselves. On a small scale these are reviews of our engineers of every code change but we have also reouccuring arichtecture and security meetings. External audits are done by partner companies and software tools veryfying the virtualQ system for example by penetration testing.
public_confidential_q_default_a_instruction_block_j_none_k15_t0.0_cl3_rn10,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,instruction_block,none,15,0.0,3,How do you ensure that all deployments meet the highest quality standards?,1.0,0.6,0.5,1.0,0.0,10,False,10,10,8443,-2.7819809913635254,-4.5182318687438965,,,,False,True,"Builds and deployments follow an automated CI/CD pipeline. New features are implemented in feature branches and must be approved by another team member via pull requests before being merged into the main codebase. The complete test suite is run during the build process, and a failed test stops the pipeline."
public_confidential_q_default_a_instruction_block_j_none_k15_t0.0_cl3_rn10,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,instruction_block,none,15,0.0,3,To what extent do you use Mobile Device Management?,1.0,1.0,0.3409090909090909,1.0,1.0,10,False,10,10,8201,-0.8817643523216248,-2.9405263861020408,,,,False,True,"Mobile Device Management is used to secure all employee devices by enforcing mandatory standards such as strong passwords, full disk encryption, remote lock and wipe functions, automatic registration, and ongoing compliance monitoring. This ensures that virtualQ’s physical IT infrastructure—which is essentially limited to laptops, monitors, and mobile phones—is secure."
public_confidential_q_default_a_instruction_block_j_none_k15_t0.0_cl3_rn10,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,instruction_block,none,15,0.0,3,What are the benefits of Call Preparation?,1.0,1.0,0.2571428571428571,1.0,0.0,10,True,10,10,4218,1.2936480045318604,-0.019680241743723553,,,,False,False,Agents can find out what the caller wants even before the callback. This leads to shorter calls since information can be gathered in advance and to significantly increased caller satisfaction since the agent acts competently and is well-prepared.
public_confidential_q_default_a_instruction_block_j_none_k15_t0.0_cl3_rn10,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,instruction_block,none,15,0.0,3,How many minutes are included in the M package of Call Preparation?,1.0,1.0,0.0,1.0,0.7,10,True,10,10,14036,1.0268141031265259,-1.9826616843541462,,,,False,False,"The Call Preparation M package includes 20,000 calls."
public_confidential_q_default_a_instruction_block_j_none_k15_t0.0_cl3_rn10,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,instruction_block,none,15,0.0,3,What issues does the Appointment Bot have?,1.0,1.0,0.4,1.0,1.0,10,True,10,10,18293,2.4088237285614014,0.13760634263356528,,,,False,False,"The Appointment Bot has many “not understood” cases due to confusing user input, and the bot sometimes interrupts itself. Additionally, appointments are only available in 30-minute increments."
public_confidential_q_default_a_instruction_block_j_none_k15_t0.0_cl3_rn10,src/evaluation/questions_short_confidential.csv,qwen.qwen3-235b-a22b-2507-v1:0,default,instruction_block,none,15,0.0,3,"What license does Ruby on Rails have?""",1.0,1.0,0.025,1.0,1.0,10,False,10,10,4225,-4.396640777587891,-5.112776915232341,,,,False,True,"""Ruby on Rails is provided under MIT License"""
public_confidential_q_default_a_instruction_block_j_none_k15_t0.0_cl3_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,instruction_block,none,15,0.0,3,What are the legal criteria for third-party software?,1.0,0.8333333333333334,0.625,0.6666666666666666,0.8412257495590829,10,True,10,10,4661,5.544175624847412,1.061870813369751,,,,False,False,"virtualQ evaluates third-party software based on strict legal and compliance requirements, with a focus on GDPR-compliant data protection policies and license compatibility. All licenses—particularly open-source ones—must permit unrestricted commercial use and must not jeopardize virtualQ’s intellectual property rights. Tools are tested for long-term support and security (through audits such as Snyk) and must avoid outdated or high-risk components."
public_confidential_q_default_a_instruction_block_j_none_k15_t0.0_cl3_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,instruction_block,none,15,0.0,3,Which programming languages do we use?,1.0,1.0,0.12195121951219512,1.0,0.38888888888888884,10,True,10,10,4575,0.01732134073972702,-1.0163912003238995,,,,False,False,The virtualQ system is built using a diverse technology stack with Ruby(43%) making up the largest portion of the codebase followed by HTML/JavaScript(24%) Python(11%) .NET/C#(9%) and Elixir(7%). The remaining share consists of other technologies such as Terraform templates.
public_confidential_q_default_a_instruction_block_j_none_k15_t0.0_cl3_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,instruction_block,none,15,0.0,3,Which frameworks are used in our system?,0.8333333333333334,0.5,0.3888888888888889,1.0,0.7753968253968253,10,True,10,10,4537,-0.3980953097343445,-0.9468148152033488,,,,False,False,The system uses Ruby on Rails as its primary backend framework and React with Redux for the frontend. Rails handles data processing storage and API or UI interactions while React provides the component-based UI structure and Redux manages centralized application state.
public_confidential_q_default_a_instruction_block_j_none_k15_t0.0_cl3_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,instruction_block,none,15,0.0,3,"What are internal and external audits, and how do they differ?",1.0,0.7142857142857143,0.2777777777777778,1.0,0.9861111111111112,10,True,10,10,4527,-0.18079909682273865,-1.946027547121048,,,,False,False,Internal audits are the code evaluations we do ourselves. On a small scale these are reviews of our engineers of every code change but we have also reouccuring arichtecture and security meetings. External audits are done by partner companies and software tools veryfying the virtualQ system for example by penetration testing.
public_confidential_q_default_a_instruction_block_j_none_k15_t0.0_cl3_rn10,src/evaluation/questions_short_confidential.csv,eu.amazon.nova-lite-v1:0,default,instruction_block,none,15,0.0,3,How do you ensure that all deployments meet the highest quality standards?,1.0,0.7777777777777778,0.6785714285714286,1.0,0.611111111111111,10,False,10,10,8443,-2.7819809913635254,-4.5182318687438965,,,,False,True,"Builds and deployments follow an automated CI/CD pipeline. New features are implemented in feature branches and must be approved by another team member via pull requests before being merged into the main codebase. The complete test suite is run during the build process, and a failed test stops the pipeline."
